WeekOfMonth,Make,AccidentArea,DayOfWeekClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,PolicyNumber,Deductible,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
3,9,1,1,3,1,1,74.0,1,0,0,4,0,12208,400,3,2,0,6,8,0,0,0,3,3,0,0
1,13,1,5,1,1,1,60.0,0,2,1,0,0,12209,400,3,2,2,6,7,0,0,0,3,3,0,2
5,1,1,2,1,1,1,45.0,0,2,1,5,0,12210,400,3,2,1,6,5,0,0,1,3,3,0,2
4,13,1,2,1,1,2,55.0,0,2,1,0,0,12211,400,3,2,2,5,6,0,0,0,3,3,0,2
4,13,1,5,1,1,1,38.0,1,1,0,0,0,12212,400,4,1,0,5,5,0,0,0,3,3,0,1
2,2,1,2,2,1,2,29.0,0,1,0,1,0,12213,400,3,2,3,5,4,0,0,0,3,3,0,1
3,6,0,7,3,1,1,60.0,0,1,0,0,1,12214,400,3,2,2,6,7,0,0,0,2,3,0,1
2,13,1,7,2,1,1,54.0,1,0,0,0,0,12215,700,3,2,3,6,6,0,0,0,3,3,0,0
4,9,1,5,1,1,1,31.0,0,4,1,5,0,12216,400,3,2,1,3,4,0,0,0,3,3,0,1
4,6,1,5,4,1,1,34.0,1,2,1,0,0,12217,400,3,2,1,3,4,0,0,0,3,3,0,2
4,9,1,1,1,1,2,26.0,1,2,1,1,0,12218,400,3,2,2,4,4,0,0,0,3,3,0,2
3,2,1,1,3,1,1,34.0,0,2,1,0,0,12219,400,3,2,2,5,4,0,0,0,2,3,2,2
1,6,1,7,1,1,1,36.0,0,2,1,0,0,12220,400,3,2,2,5,5,0,0,0,3,3,0,2
5,13,1,7,1,1,2,26.0,0,1,0,1,0,12221,400,3,2,2,5,4,0,0,0,2,3,0,1
3,13,0,2,3,1,1,36.0,1,0,0,4,0,12222,400,3,2,3,5,5,0,0,0,3,3,0,0
3,6,1,6,3,1,2,80.0,0,0,0,0,0,12223,400,3,2,3,6,8,0,0,0,1,2,1,0
3,6,1,6,5,1,2,22.0,1,0,0,5,0,12224,400,3,2,0,7,3,0,0,0,3,3,0,0
1,5,1,2,1,1,1,58.0,0,2,1,2,0,12225,400,3,2,1,4,7,0,0,0,1,3,0,2
1,5,1,7,1,1,1,48.0,0,0,0,1,0,12226,400,3,2,2,5,6,0,0,0,2,3,0,0
3,9,1,6,3,1,1,50.0,0,2,1,0,0,12227,400,3,2,1,5,6,0,0,0,3,3,0,2
2,9,1,6,2,1,1,40.0,0,2,1,0,0,12228,400,3,2,0,4,5,0,0,0,3,3,0,2
2,9,1,5,2,1,1,41.0,1,1,0,1,0,12229,400,3,2,1,5,5,1,0,0,1,3,0,1
2,18,1,2,3,1,1,46.0,1,0,0,1,0,12230,400,3,2,3,6,6,0,0,0,2,3,0,0
2,13,1,6,2,1,1,33.0,1,1,0,0,0,12231,400,3,2,2,5,4,0,0,0,0,3,0,1
3,13,1,2,4,1,1,39.0,0,0,0,4,1,12232,400,3,2,0,5,5,0,0,0,1,3,0,0
3,5,1,6,4,1,2,34.0,0,1,0,1,0,12233,400,3,2,2,4,4,1,0,0,2,3,0,1
4,2,1,2,2,1,2,24.0,0,2,1,1,0,12234,400,3,2,0,3,3,0,0,1,3,3,0,2
3,17,1,5,4,0,1,44.0,0,0,0,0,0,12235,400,3,2,0,5,5,0,0,0,3,3,0,0
4,13,1,7,4,1,1,38.0,0,2,1,1,0,12236,400,3,2,3,6,5,0,0,0,2,3,0,2
3,13,1,6,4,1,1,27.0,0,0,0,0,1,12237,400,3,2,0,4,4,0,0,0,2,3,0,0
1,17,1,2,2,1,1,44.0,0,0,0,5,0,12238,400,3,2,1,5,5,0,0,0,0,3,0,0
1,17,1,1,1,1,1,59.0,1,1,0,0,0,12239,400,3,2,1,6,7,0,0,0,2,3,0,1
1,2,1,6,3,1,1,28.0,0,1,0,0,0,12240,400,3,2,1,4,4,0,0,0,0,3,0,1
3,2,1,6,5,1,2,27.0,0,2,1,2,0,12241,500,3,2,2,5,4,0,0,0,2,1,0,2
2,17,1,2,2,1,2,24.0,0,1,0,0,0,12242,400,3,2,3,3,3,1,0,0,1,3,0,1
1,6,1,2,2,1,2,38.0,0,0,0,5,0,12243,400,3,2,3,5,5,0,0,0,1,3,0,0
1,9,1,6,2,1,2,42.0,0,2,1,5,0,12244,400,3,2,1,5,5,0,0,0,2,2,1,2
3,13,1,2,1,1,1,36.0,0,0,0,4,1,12245,400,3,2,0,5,5,0,0,0,1,3,0,0
1,0,0,6,1,1,1,61.0,0,2,1,0,0,12246,700,3,2,1,6,7,0,0,0,2,3,0,2
4,13,0,6,4,1,1,53.0,0,2,1,1,0,12247,400,3,2,0,6,6,0,0,0,1,3,0,2
2,9,1,2,2,1,1,57.0,0,1,0,5,0,12248,400,3,2,2,6,7,0,0,0,2,3,0,1
3,2,1,7,4,1,2,32.0,0,0,0,0,1,12249,400,3,2,3,4,4,0,0,0,3,3,0,0
2,17,1,5,2,1,1,36.0,0,2,1,1,0,12250,400,3,2,2,3,5,0,0,0,3,3,0,2
1,13,1,2,2,1,1,58.0,0,0,0,1,0,12251,400,3,2,2,6,7,0,0,0,0,3,0,0
4,6,1,1,3,1,2,16.5,0,0,0,5,0,12252,400,3,2,3,7,0,0,0,0,3,3,0,0
3,6,1,2,3,1,1,59.0,0,2,1,0,0,12253,400,3,2,0,5,7,0,0,0,2,3,0,2
2,13,0,2,3,1,1,26.0,0,0,0,4,0,12254,400,3,2,0,5,4,0,0,0,3,3,0,0
1,17,1,2,2,0,2,31.0,0,0,0,0,0,12255,400,3,2,0,4,4,0,0,0,3,3,0,0
4,13,1,6,2,1,1,57.0,0,7,2,5,0,12256,400,3,2,1,6,7,0,0,0,2,3,0,1
1,9,1,2,2,1,1,63.0,1,1,0,1,0,12257,400,3,2,1,5,7,0,0,0,3,3,0,1
2,17,1,1,2,0,1,31.0,0,2,1,1,0,12258,400,3,2,1,4,4,0,0,0,1,3,0,2
2,17,1,2,3,0,1,70.0,1,0,0,0,0,12259,400,3,2,1,6,8,0,0,0,1,3,0,0
2,17,1,6,3,1,1,30.0,1,0,0,0,0,12260,400,3,2,3,4,4,0,0,0,3,3,2,0
2,13,1,1,2,1,2,27.0,0,1,0,4,0,12261,400,3,2,1,3,4,0,0,0,0,3,0,1
1,13,1,2,1,1,2,21.0,0,1,0,0,0,12262,400,3,2,1,3,3,0,0,0,0,3,0,1
5,16,1,1,1,1,1,30.0,0,2,1,2,0,12263,400,3,2,3,4,4,0,0,1,1,3,0,2
3,17,1,5,3,1,1,26.0,1,1,0,0,0,12264,400,3,2,2,4,4,0,0,0,2,3,0,1
1,9,1,1,2,1,1,36.0,1,2,1,0,0,12265,400,3,2,1,5,5,0,0,0,0,2,1,2
1,6,1,5,2,1,1,37.0,0,0,0,5,0,12266,400,3,2,1,6,5,0,0,0,2,3,0,0
4,13,1,1,1,0,2,34.0,0,0,0,4,0,12267,400,3,2,3,4,4,0,0,0,0,3,0,0
4,2,1,6,4,0,1,39.0,0,2,1,5,0,12268,400,3,2,1,5,5,0,0,0,3,3,0,2
3,13,1,2,4,1,2,27.0,1,0,0,1,0,12269,400,3,2,0,4,4,0,0,0,2,3,0,0
4,6,0,7,4,1,1,31.0,0,1,0,1,0,12270,400,3,2,2,5,4,0,0,0,3,3,0,1
5,13,1,2,1,1,1,33.0,1,0,0,0,0,12271,400,3,2,3,5,4,0,0,0,3,3,0,0
1,13,1,7,4,1,2,33.0,1,1,0,0,0,12272,400,3,2,3,5,4,0,0,0,2,3,0,1
4,13,1,2,2,1,1,47.0,1,1,0,0,0,12273,400,3,2,3,6,6,0,0,0,3,3,0,1
4,6,1,1,4,1,2,31.0,0,2,1,1,0,12274,400,3,2,1,4,4,0,0,0,1,3,0,2
4,18,1,1,4,0,1,52.0,0,2,1,2,0,12275,400,3,2,3,6,6,0,0,0,2,3,0,2
1,6,0,2,1,0,1,33.0,1,1,0,0,0,12276,400,3,2,0,3,4,0,0,0,3,3,0,1
3,13,1,6,3,0,1,42.0,1,1,0,0,0,12277,400,3,2,3,3,5,0,0,0,3,3,0,1
1,2,0,7,1,1,1,23.0,0,1,0,0,0,12278,400,3,2,1,3,3,0,0,0,3,3,0,1
3,17,1,7,4,1,1,27.0,0,1,0,0,1,12279,400,3,2,3,5,4,0,0,0,0,3,0,1
4,13,1,5,1,0,2,38.0,0,2,1,0,0,12280,400,3,2,1,5,5,0,0,0,0,3,0,2
3,13,1,2,3,1,2,42.0,1,0,0,0,0,12281,400,3,2,3,5,5,0,0,0,2,3,0,0
2,13,1,6,4,1,1,63.0,0,0,0,0,0,12282,400,3,2,1,6,7,0,0,0,3,3,0,0
3,2,1,2,2,1,1,31.0,0,6,2,5,0,12283,400,3,2,2,3,4,0,0,0,2,3,0,0
1,6,1,1,1,0,1,40.0,0,0,0,4,0,12284,400,3,2,3,5,5,0,0,0,0,3,0,0
3,6,1,2,4,0,1,48.0,0,0,0,4,0,12285,400,3,2,3,6,6,0,0,0,3,3,0,0
4,1,1,6,4,1,1,63.0,0,1,0,0,0,12286,400,3,2,1,6,7,0,0,0,0,0,1,1
4,9,1,2,2,1,1,42.0,0,2,1,0,0,12287,400,3,2,1,5,5,0,0,0,3,3,0,2
1,9,1,7,2,1,1,48.0,1,1,0,0,0,12288,400,3,2,3,6,6,0,0,0,2,3,0,1
2,17,1,7,2,0,1,28.0,0,0,0,0,0,12289,400,3,2,3,4,4,0,0,0,0,3,0,0
3,13,1,2,4,1,1,44.0,1,0,0,4,0,12290,400,3,2,3,6,5,0,0,0,1,3,0,0
3,9,1,1,1,0,2,27.0,0,1,0,0,0,12291,400,3,2,0,4,4,0,0,0,3,3,0,1
4,13,1,2,5,0,2,48.0,0,2,1,0,0,12292,500,3,2,1,5,6,0,0,0,3,1,0,2
3,13,1,6,4,1,1,44.0,0,1,0,0,1,12293,400,3,2,1,4,5,0,0,0,1,3,0,1
5,5,1,1,1,1,1,41.0,0,0,0,0,0,12294,400,3,2,3,5,5,0,0,0,3,3,0,0
3,13,1,5,4,1,1,61.0,0,2,1,1,0,12295,400,3,2,2,6,7,0,0,0,3,3,0,2
4,9,1,2,5,1,1,61.0,1,1,0,0,0,12296,400,3,2,1,5,7,0,0,0,2,3,0,1
5,13,0,1,3,0,1,43.0,0,0,0,4,0,12297,400,3,2,3,5,5,0,0,0,3,3,0,0
5,17,1,7,3,1,2,22.0,0,1,0,1,0,12298,400,3,2,2,3,3,0,0,0,3,3,0,1
2,13,1,2,2,1,1,54.0,0,0,0,0,0,12299,400,3,2,1,6,6,0,0,0,0,3,0,0
2,6,1,6,2,1,1,47.0,0,2,1,0,0,12300,400,3,2,1,6,6,0,0,0,0,3,0,2
3,0,1,7,4,0,1,42.0,0,0,0,1,0,12301,400,3,2,0,6,5,0,0,0,3,3,2,0
4,17,1,5,2,0,1,46.0,0,2,1,0,0,12302,400,3,2,2,5,6,0,0,0,3,3,0,2
5,6,1,5,1,1,1,55.0,0,1,0,0,0,12303,400,3,2,1,5,6,0,0,0,2,3,0,1
1,13,0,2,2,1,1,32.0,0,2,1,0,0,12304,400,3,2,1,4,4,0,0,0,1,3,0,2
3,6,1,1,3,1,1,50.0,0,1,0,0,0,12305,400,3,2,1,5,6,0,0,0,1,3,0,1
3,9,1,6,2,1,1,36.0,0,2,1,5,0,12306,400,3,2,2,5,5,0,0,0,1,3,0,2
5,6,0,6,5,1,1,31.0,0,1,0,0,0,12307,400,1,0,3,5,4,0,0,0,3,2,1,1
2,2,1,7,3,1,1,33.0,0,1,0,5,0,12308,400,3,2,2,2,4,0,0,0,2,3,0,1
4,13,1,6,4,1,2,30.0,0,2,1,0,0,12309,400,3,2,0,5,4,0,0,0,3,3,0,2
1,13,1,1,2,1,1,52.0,1,0,0,4,0,12310,400,3,2,0,6,6,0,0,0,2,3,0,0
2,9,1,7,2,0,1,36.0,1,1,0,0,0,12311,400,3,2,3,3,5,0,0,0,3,3,0,1
4,13,0,2,1,1,1,30.0,0,0,0,0,0,12312,400,3,2,1,5,4,0,0,0,0,3,0,0
3,13,1,2,4,1,1,50.0,1,0,0,0,0,12313,400,3,2,3,6,6,0,0,0,3,3,0,0
1,9,0,6,1,1,2,27.0,0,1,0,5,0,12314,400,3,2,0,4,4,0,0,0,3,3,0,1
3,13,1,6,4,1,1,46.0,0,0,0,0,0,12315,400,3,2,3,6,6,0,0,0,3,3,0,0
3,9,1,2,4,1,1,46.0,1,0,0,0,0,12316,400,3,2,1,6,6,0,0,0,1,3,0,0
5,17,1,7,1,1,1,55.0,0,0,0,0,0,12317,400,3,2,3,6,6,0,0,0,1,3,0,0
1,13,1,2,1,0,2,28.0,0,2,1,5,0,12318,400,3,2,1,5,4,0,0,0,3,3,0,2
1,17,0,2,1,1,1,44.0,1,2,1,0,0,12319,400,3,2,1,5,5,1,0,0,3,3,0,2
1,13,1,2,1,1,1,35.0,0,0,0,0,0,12320,400,3,2,0,4,4,0,0,0,3,3,0,0
3,9,0,7,4,0,1,37.0,0,1,0,0,0,12321,400,3,2,3,5,5,0,0,0,1,3,0,1
3,13,1,5,4,1,1,65.0,0,1,0,0,0,12322,400,3,2,0,6,7,0,0,0,3,3,0,1
5,2,1,2,1,0,1,36.0,1,2,1,0,0,12323,400,3,2,2,5,5,0,0,0,3,3,0,2
4,9,1,1,1,0,2,38.0,1,0,0,0,0,12324,400,3,2,0,3,5,0,0,0,3,3,0,0
3,17,1,6,4,1,1,39.0,1,0,0,0,0,12325,400,3,2,3,6,5,0,0,0,3,3,0,0
5,6,1,5,1,1,2,33.0,0,4,1,5,0,12326,400,3,2,3,4,4,0,0,0,3,3,0,1
1,9,1,7,5,0,1,29.0,0,2,1,1,0,12327,400,3,2,0,5,4,0,0,0,3,3,0,2
1,9,1,2,1,1,1,55.0,0,1,0,1,0,12328,400,3,2,3,6,6,0,0,0,3,2,1,1
4,13,1,1,1,0,1,46.0,0,1,0,0,0,12329,400,3,2,1,5,6,0,0,0,3,3,0,1
5,13,1,2,1,1,2,54.0,0,6,2,5,0,12330,400,3,2,2,5,6,0,0,0,1,3,0,0
5,13,1,6,1,0,2,34.0,0,2,1,0,0,12331,400,3,2,0,5,4,0,0,0,2,3,0,2
1,13,1,2,2,1,2,34.0,0,1,0,1,0,12332,400,3,2,3,4,4,0,0,0,2,3,0,1
1,9,1,1,2,1,2,24.0,1,1,0,0,0,12333,400,3,2,3,3,3,0,0,0,3,3,0,1
2,2,1,2,2,1,1,48.0,0,2,1,2,0,12334,400,3,2,2,6,6,0,0,0,3,3,0,2
3,13,1,2,5,1,1,27.0,1,1,0,4,0,12335,400,3,2,1,4,4,0,0,0,0,3,0,1
4,0,0,7,4,1,1,56.0,1,0,0,5,0,12336,400,3,2,3,6,7,0,0,0,3,3,0,0
4,9,1,5,5,1,2,38.0,0,2,1,0,0,12337,400,3,2,0,1,5,0,0,0,3,3,0,2
5,9,1,2,5,1,1,41.0,0,2,1,2,0,12338,400,3,2,1,6,5,0,0,0,1,3,0,2
1,2,1,2,2,1,2,33.0,0,1,0,5,0,12339,400,3,2,3,3,4,0,0,0,1,3,0,1
1,6,1,2,1,0,1,39.0,0,1,0,0,0,12340,400,3,2,3,4,5,0,0,0,2,3,0,1
1,17,1,1,1,1,1,36.0,1,1,0,0,0,12341,400,3,2,0,5,5,0,0,0,1,3,0,1
3,6,1,2,3,1,2,30.0,1,1,0,0,0,12342,400,3,2,3,5,4,0,0,0,3,3,2,1
3,17,1,2,3,0,1,56.0,0,2,1,1,0,12343,500,3,2,1,6,7,1,0,0,3,3,0,2
3,11,1,1,3,1,1,52.0,0,1,0,0,0,12344,400,3,2,3,5,6,0,0,0,3,3,0,1
2,17,1,1,3,1,1,46.0,0,2,1,0,0,12345,400,3,2,1,6,6,0,0,0,3,3,0,2
2,13,1,6,3,0,1,52.0,0,1,0,2,0,12346,400,3,2,1,6,6,0,0,0,3,3,0,1
2,17,1,2,2,1,2,32.0,0,2,1,0,0,12347,400,3,2,1,3,4,0,0,0,0,3,0,2
2,2,1,6,3,1,2,31.0,0,1,0,0,0,12348,400,3,2,3,4,4,0,0,0,3,3,0,1
2,0,1,1,4,1,1,44.0,0,0,0,0,0,12349,400,3,2,3,5,5,0,0,0,1,2,1,0
1,17,1,6,2,1,1,43.0,0,0,0,0,0,12350,400,3,2,3,5,5,0,0,0,3,3,0,0
5,5,0,5,1,1,1,51.0,1,1,0,2,0,12351,400,3,2,0,6,6,0,0,0,2,3,0,1
2,17,1,2,2,1,2,29.0,0,2,1,0,0,12352,400,3,2,1,3,4,0,0,0,0,3,0,2
2,9,1,6,4,1,2,30.0,0,0,0,1,0,12353,400,3,2,1,4,4,0,0,0,3,3,0,0
2,9,1,1,4,0,2,32.0,0,1,0,0,0,12354,400,3,2,1,5,4,0,0,0,3,3,0,1
1,3,1,2,1,1,2,30.0,0,2,1,1,0,12355,400,3,2,0,4,4,0,0,0,3,3,0,2
3,6,1,2,1,1,2,21.0,1,1,0,0,0,12356,400,3,2,3,2,3,0,0,0,2,3,0,1
5,9,1,5,5,1,2,35.0,0,1,0,1,0,12357,400,3,2,1,4,4,0,0,0,0,3,0,1
3,6,1,5,3,1,2,44.0,0,2,1,0,0,12358,400,3,2,1,6,5,0,0,0,2,3,0,2
3,2,1,6,3,1,2,36.0,0,2,1,1,0,12359,400,3,2,2,5,5,0,0,0,3,3,0,2
2,17,1,7,2,1,2,53.0,0,3,1,4,0,12360,400,3,2,0,6,6,0,0,0,1,3,0,0
2,13,1,2,3,0,1,51.0,0,1,0,0,0,12361,400,3,2,0,4,6,0,0,0,3,3,0,1
2,13,1,6,3,1,1,37.0,1,1,0,1,0,12362,400,3,2,1,5,5,0,0,0,2,3,0,1
1,0,1,5,3,1,2,48.0,0,0,0,0,0,12363,400,3,2,2,5,6,0,0,0,1,3,0,0
1,13,1,2,1,1,1,35.0,0,1,0,1,0,12364,400,3,2,1,4,4,0,0,0,2,3,0,1
5,13,1,6,2,0,2,35.0,0,1,0,0,0,12365,400,3,2,0,4,4,0,0,0,3,3,0,1
4,5,0,7,5,1,1,39.0,1,0,0,1,0,12366,400,3,2,1,5,5,0,0,0,3,3,0,0
3,5,1,5,4,1,1,46.0,0,2,1,2,1,12367,400,3,2,1,6,6,0,0,0,2,3,0,2
1,6,1,2,1,1,1,42.0,1,1,0,0,0,12368,400,3,2,0,5,5,0,0,0,3,3,0,1
1,6,1,1,1,1,1,31.0,0,1,0,1,0,12369,400,3,2,1,4,4,0,0,0,2,3,0,1
2,17,1,7,3,1,1,32.0,1,2,1,0,0,12370,400,3,2,1,4,4,0,0,0,3,2,1,2
1,9,1,7,3,0,0,50.0,0,1,0,0,0,12371,400,3,2,3,5,6,0,0,0,3,3,0,1
1,13,1,1,1,0,1,42.0,1,0,0,4,0,12372,400,3,2,3,6,5,0,0,0,3,3,0,0
4,9,1,1,5,1,1,34.0,0,2,1,1,0,12373,400,3,2,2,4,4,0,0,0,1,3,0,2
2,13,1,2,2,1,1,53.0,1,2,1,1,0,12374,400,3,2,3,5,6,0,0,0,0,3,0,2
2,17,1,3,2,1,1,30.0,0,1,0,0,0,12375,400,3,2,1,4,4,0,0,0,3,3,0,1
1,9,1,1,2,1,1,28.0,1,2,1,1,0,12376,400,3,2,0,5,4,0,0,0,0,3,0,2
4,6,1,2,4,1,2,32.0,1,2,1,5,0,12377,400,3,2,1,4,4,0,0,0,0,0,0,2
4,2,0,2,1,1,1,53.0,0,0,0,0,0,12378,400,3,2,0,5,6,0,0,0,1,3,0,0
4,6,1,6,5,1,2,32.0,1,0,0,0,0,12379,400,3,2,3,4,4,0,0,0,3,3,0,0
3,2,1,7,4,1,1,42.0,1,1,0,1,0,12380,400,3,2,1,5,5,0,0,0,1,3,0,1
2,18,1,2,2,1,2,74.0,0,0,0,5,0,12381,400,3,2,1,6,8,0,0,0,1,3,0,0
2,13,1,7,2,1,1,42.0,1,2,1,0,0,12382,400,3,2,2,5,5,0,0,0,2,3,0,2
2,6,1,2,2,1,1,51.0,0,2,1,1,0,12383,400,3,2,2,6,6,0,0,0,0,3,2,2
3,17,1,6,3,1,1,32.0,0,0,0,4,0,12384,400,3,2,1,4,4,0,0,0,3,3,0,0
3,2,1,2,5,0,1,52.0,1,0,0,0,0,12385,400,3,2,0,4,6,0,0,0,0,3,0,0
1,6,0,2,1,0,2,32.0,0,1,0,0,0,12386,400,3,2,1,0,4,0,0,0,3,3,0,1
4,13,1,1,4,1,1,37.0,0,2,1,1,0,12387,400,3,2,1,6,5,0,0,0,3,3,0,2
3,13,1,2,4,1,1,48.0,0,1,0,0,1,12388,400,3,2,1,6,6,0,0,0,0,3,0,1
3,13,1,2,4,1,1,30.0,1,0,0,0,0,12389,400,3,2,1,5,4,0,0,0,3,3,0,0
4,9,1,5,4,1,1,51.0,1,0,0,3,0,12390,400,3,2,0,4,6,0,0,0,3,3,0,0
3,6,1,7,3,1,2,27.0,1,2,1,0,0,12391,400,3,2,1,4,4,0,0,0,2,2,1,2
4,2,1,6,3,1,1,38.0,0,1,0,1,1,12392,400,3,2,1,4,5,0,0,0,0,3,0,1
1,2,1,7,1,1,2,23.0,1,0,0,0,0,12393,400,3,2,3,3,3,0,0,0,1,3,0,0
4,9,1,6,5,1,1,68.0,1,1,0,0,0,12394,500,3,2,1,6,8,0,0,0,2,1,0,1
4,2,1,1,5,1,2,32.0,0,2,1,0,0,12395,400,3,2,2,4,4,0,0,0,1,3,0,2
2,9,1,7,3,1,1,31.0,0,2,1,1,0,12396,400,3,2,1,5,4,0,0,0,1,3,0,2
3,2,0,6,3,1,1,58.0,1,1,0,5,0,12397,400,3,2,0,6,7,0,0,0,3,3,0,1
5,13,1,2,1,1,1,49.0,1,0,0,0,0,12398,400,3,2,3,6,6,0,0,0,0,3,0,0
2,13,1,1,3,1,1,53.0,0,2,1,0,0,12399,400,3,2,2,6,6,0,0,0,2,3,0,2
2,6,1,1,2,1,1,32.0,0,0,0,4,0,12400,400,3,2,3,3,4,0,0,0,3,3,0,0
4,13,1,7,4,1,2,45.0,0,1,0,1,0,12401,700,3,2,3,6,5,0,0,0,3,3,0,1
4,9,1,7,5,1,1,60.0,0,2,1,0,0,12402,400,3,2,2,6,7,0,0,0,1,3,0,2
2,17,1,5,2,1,1,42.0,0,1,0,4,0,12403,400,3,2,0,5,5,0,0,0,1,3,0,1
2,9,1,5,3,1,2,35.0,1,0,0,0,0,12404,400,3,2,3,4,4,0,0,0,0,3,0,0
5,9,1,6,5,1,2,26.0,0,2,1,0,0,12405,400,3,2,1,4,4,0,0,0,3,3,0,2
3,13,1,6,4,1,1,58.0,0,1,0,0,0,12406,400,3,2,3,6,7,0,0,0,3,3,0,1
3,13,1,6,3,1,1,27.0,1,1,0,1,0,12407,400,3,2,1,5,4,0,0,0,0,3,0,1
3,0,1,2,3,1,1,36.0,0,2,1,1,0,12408,400,3,2,3,5,5,0,0,0,1,3,0,2
1,0,1,6,2,1,2,53.0,0,0,0,5,0,12409,400,3,2,1,5,6,0,0,0,3,3,0,0
1,6,1,7,1,1,1,62.0,1,1,0,0,0,12410,400,3,2,1,6,7,0,0,0,2,3,0,1
5,17,1,2,1,1,1,34.0,1,0,0,0,0,12411,400,3,2,1,5,4,0,0,0,2,3,0,0
4,6,1,2,4,1,1,27.0,1,2,1,0,0,12412,400,3,2,1,4,4,0,0,0,3,2,1,2
4,6,1,6,4,1,2,33.0,0,2,1,1,0,12413,400,3,2,2,4,4,0,0,0,2,3,0,2
3,5,1,5,4,0,1,44.0,0,2,1,2,0,12414,400,3,2,1,6,5,0,0,1,2,3,0,2
3,17,1,7,3,1,1,27.0,0,2,1,0,0,12415,400,3,2,2,4,4,0,0,0,2,3,0,2
4,17,1,1,4,1,1,37.0,0,2,1,0,1,12416,400,3,2,1,5,5,0,0,0,0,3,0,2
2,2,0,2,2,1,2,33.0,0,2,1,0,0,12417,400,3,2,1,5,4,0,0,0,3,3,0,2
2,0,1,5,3,1,1,33.0,1,1,0,1,0,12418,400,3,2,1,5,4,0,0,0,2,3,0,1
4,2,1,7,4,1,1,43.0,1,0,0,1,0,12419,400,3,2,0,5,5,0,0,0,3,3,0,0
1,17,1,5,2,1,1,38.0,1,0,0,0,0,12420,400,3,2,3,5,5,0,0,0,1,3,0,0
1,0,1,6,1,1,1,37.0,0,1,0,1,0,12421,400,3,2,3,6,5,0,0,0,2,3,0,1
5,9,1,7,1,1,2,56.0,0,6,2,5,0,12422,400,3,2,2,6,7,0,0,0,2,3,0,0
5,17,0,7,2,1,1,42.0,0,1,0,0,0,12423,400,3,2,3,5,5,0,0,0,2,3,0,1
5,13,0,7,1,1,1,71.0,0,2,1,0,0,12424,400,3,2,3,6,8,0,0,0,3,3,2,2
4,17,1,5,5,1,1,33.0,1,0,0,0,0,12425,400,3,2,0,5,4,0,0,0,3,3,0,0
3,9,1,5,3,1,1,26.0,0,1,0,0,0,12426,400,3,2,3,5,4,0,0,0,3,3,0,1
4,2,1,1,4,1,1,77.0,0,1,0,0,1,12427,400,3,2,1,6,8,0,0,0,1,3,0,1
4,0,0,1,3,1,1,59.0,1,6,2,5,0,12428,400,3,2,0,3,7,0,0,0,0,3,0,0
4,17,1,2,5,0,2,29.0,0,0,0,4,0,12429,400,3,2,1,4,4,0,0,0,3,3,0,0
4,13,1,1,4,1,1,50.0,0,2,1,0,0,12430,400,3,2,2,6,6,0,0,0,0,3,0,2
2,17,1,6,3,1,1,43.0,1,2,1,0,0,12431,400,3,2,0,5,5,0,0,0,2,3,0,2
2,6,1,2,3,1,1,31.0,0,1,0,1,0,12432,400,3,2,2,4,4,0,0,0,3,3,0,1
4,2,1,7,2,1,1,39.0,0,1,0,1,1,12433,400,3,2,2,5,5,0,0,0,2,2,1,1
2,17,1,5,2,0,2,25.0,0,2,1,0,0,12434,400,3,2,1,3,3,0,0,0,2,3,0,2
2,2,1,1,2,1,1,31.0,1,0,0,5,0,12435,400,3,2,1,4,4,0,0,0,1,3,0,0
1,13,1,6,1,1,2,46.0,0,0,0,1,0,12436,400,3,2,3,6,6,1,1,0,3,3,0,0
4,6,1,7,4,1,1,62.0,1,0,0,5,0,12437,400,3,2,3,7,7,0,0,0,3,3,0,0
4,6,1,5,4,1,2,16.5,0,1,0,5,0,12438,400,3,2,3,7,0,0,0,0,3,3,0,1
2,6,1,7,4,1,2,16.5,0,0,0,5,0,12439,400,3,2,0,7,0,1,0,0,3,3,0,0
2,5,1,5,3,1,1,30.0,1,1,0,1,0,12440,400,3,2,1,5,4,0,0,0,1,3,0,1
4,6,1,6,2,1,2,16.5,0,4,1,5,0,12441,400,3,2,1,7,0,0,0,0,3,3,0,1
4,5,1,2,4,1,2,29.0,1,1,0,4,0,12442,400,3,2,0,5,4,0,0,0,0,3,0,1
1,17,0,2,1,1,1,41.0,0,1,0,0,0,12443,400,3,2,1,5,5,0,0,0,3,3,0,1
5,17,1,5,5,1,1,27.0,0,1,0,0,0,12444,400,3,2,0,5,4,0,0,0,1,3,0,1
5,6,0,6,1,1,1,51.0,0,2,1,0,0,12445,500,3,2,1,5,6,0,0,0,2,1,0,2
4,17,1,6,5,1,1,76.0,0,0,0,0,0,12446,400,3,2,3,5,8,0,0,0,0,3,0,0
2,2,1,2,3,1,1,42.0,1,0,0,4,0,12447,400,3,2,3,5,5,0,0,0,1,3,0,0
2,6,1,7,2,0,1,39.0,1,4,1,5,0,12448,400,3,2,0,1,5,0,0,0,3,3,0,1
